"signal_desc" "function_var" "activity" "subject" "mean"
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 25 -0.5895
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 25 -0.761
"Jerk of the Body on the X-axis" "Mean" "LAYING" 25 -0.3289
"Jerk of the Body on the X-axis" "Mean" "SITTING" 25 -0.3376
"Jerk of the Body on the X-axis" "Mean" "STANDING" 25 -0.3379
"Jerk of the Body on the X-axis" "Mean" "WALKING" 25 -0.2186
"Jerk of the Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 25 -0.181
"Jerk of the Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 25 -0.2402
"Jerk of the Body on the X-axis" "Standard Deviation" "LAYING" 25 -0.969
"Jerk of the Body on the X-axis" "Standard Deviation" "SITTING" 25 -0.9924
"Jerk of the Body on the X-axis" "Standard Deviation" "STANDING" 25 -0.9852
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING" 25 -0.5799
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 25 -0.4848
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 25 -0.6826
"Jerk of the Body on the Y-axis" "Mean" "LAYING" 25 -0.3203
"Jerk of the Body on the Y-axis" "Mean" "SITTING" 25 -0.3391
"Jerk of the Body on the Y-axis" "Mean" "STANDING" 25 -0.3359
"Jerk of the Body on the Y-axis" "Mean" "WALKING" 25 -0.1569
"Jerk of the Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 25 -0.1589
"Jerk of the Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 25 -0.2199
"Jerk of the Body on the Y-axis" "Standard Deviation" "LAYING" 25 -0.9552
"Jerk of the Body on the Y-axis" "Standard Deviation" "SITTING" 25 -0.9861
"Jerk of the Body on the Y-axis" "Standard Deviation" "STANDING" 25 -0.9778
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING" 25 -0.5167
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 25 -0.5159
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 25 -0.7016
"Jerk of the Body on the Z-axis" "Mean" "LAYING" 25 -0.351
"Jerk of the Body on the Z-axis" "Mean" "SITTING" 25 -0.3446
"Jerk of the Body on the Z-axis" "Mean" "STANDING" 25 -0.3489
"Jerk of the Body on the Z-axis" "Mean" "WALKING" 25 -0.238
"Jerk of the Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 25 -0.2541
"Jerk of the Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 25 -0.2863
"Jerk of the Body on the Z-axis" "Standard Deviation" "LAYING" 25 -0.9713
"Jerk of the Body on the Z-axis" "Standard Deviation" "SITTING" 25 -0.9897
"Jerk of the Body on the Z-axis" "Standard Deviation" "STANDING" 25 -0.9852
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING" 25 -0.6752
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 25 -0.682
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 25 -0.7964
"Body Magnitude" "Mean" "LAYING" 26 -0.9681
"Body Magnitude" "Mean" "SITTING" 26 -0.959
"Body Magnitude" "Mean" "STANDING" 26 -0.97
"Body Magnitude" "Mean" "WALKING" 26 -0.3868
"Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 26 -0.0951
"Body Magnitude" "Mean" "WALKING_UPSTAIRS" 26 -0.3027
"Body Magnitude" "Standard Deviation" "LAYING" 26 -0.9657
"Body Magnitude" "Standard Deviation" "SITTING" 26 -0.9491
"Body Magnitude" "Standard Deviation" "STANDING" 26 -0.9631
"Body Magnitude" "Standard Deviation" "WALKING" 26 -0.5267
"Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 26 -0.1341
"Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 26 -0.3771
"Body on the X-axis" "Mean" "LAYING" 26 -0.4268
"Body on the X-axis" "Mean" "SITTING" 26 -0.4379
"Body on the X-axis" "Mean" "STANDING" 26 -0.4262
"Body on the X-axis" "Mean" "WALKING" 26 -0.1035
"Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 26 0.0414
"Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 26 -0.1057
"Body on the X-axis" "Standard Deviation" "LAYING" 26 -0.9797
"Body on the X-axis" "Standard Deviation" "SITTING" 26 -0.9852
"Body on the X-axis" "Standard Deviation" "STANDING" 26 -0.984
"Body on the X-axis" "Standard Deviation" "WALKING" 26 -0.4285
"Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 26 -0.0822
"Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 26 -0.3632
"Body on the Y-axis" "Mean" "LAYING" 26 -0.5191
"Body on the Y-axis" "Mean" "SITTING" 26 -0.5068
"Body on the Y-axis" "Mean" "STANDING" 26 -0.508
"Body on the Y-axis" "Mean" "WALKING" 26 -0.202
"Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 26 -0.1406
"Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 26 -0.2241
"Body on the Y-axis" "Standard Deviation" "LAYING" 26 -0.9808
"Body on the Y-axis" "Standard Deviation" "SITTING" 26 -0.9554
"Body on the Y-axis" "Standard Deviation" "STANDING" 26 -0.9654
"Body on the Y-axis" "Standard Deviation" "WALKING" 26 -0.3714
"Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 26 -0.2652
"Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 26 -0.3236
"Body on the Z-axis" "Mean" "LAYING" 26 -0.4769
"Body on the Z-axis" "Mean" "SITTING" 26 -0.4911
"Body on the Z-axis" "Mean" "STANDING" 26 -0.4951
"Body on the Z-axis" "Mean" "WALKING" 26 -0.1705
"Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 26 -0.1313
"Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 26 -0.223
"Body on the Z-axis" "Standard Deviation" "LAYING" 26 -0.9776
"Body on the Z-axis" "Standard Deviation" "SITTING" 26 -0.9574
"Body on the Z-axis" "Standard Deviation" "STANDING" 26 -0.9688
"Body on the Z-axis" "Standard Deviation" "WALKING" 26 -0.3747
"Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 26 -0.3495
"Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 26 -0.3692
"Gravity Magnitude" "Mean" "LAYING" 26 -0.9768
"Gravity Magnitude" "Mean" "SITTING" 26 -0.9531
"Gravity Magnitude" "Mean" "STANDING" 26 -0.9685
"Gravity Magnitude" "Mean" "WALKING" 26 -0.2234
"Gravity Magnitude" "Mean" "WALKING_DOWNSTAIRS" 26 0.1144
"Gravity Magnitude" "Mean" "WALKING_UPSTAIRS" 26 -0.1429
"Gravity Magnitude" "Standard Deviation" "LAYING" 26 -0.9644
"Gravity Magnitude" "Standard Deviation" "SITTING" 26 -0.9336
"Gravity Magnitude" "Standard Deviation" "STANDING" 26 -0.9627
"Gravity Magnitude" "Standard Deviation" "WALKING" 26 -0.4218
"Gravity Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 26 0.147
"Gravity Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 26 -0.1507
"Gravity on the X-axis" "Mean" "LAYING" 26 -0.6213
"Gravity on the X-axis" "Mean" "SITTING" 26 0.783
"Gravity on the X-axis" "Mean" "STANDING" 26 0.9655
"Gravity on the X-axis" "Mean" "WALKING" 26 0.9606
"Gravity on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 26 0.9468
"Gravity on the X-axis" "Mean" "WALKING_UPSTAIRS" 26 0.9421
"Gravity on the X-axis" "Standard Deviation" "LAYING" 26 -0.9445
"Gravity on the X-axis" "Standard Deviation" "SITTING" 26 -0.9651
"Gravity on the X-axis" "Standard Deviation" "STANDING" 26 -0.9927
"Gravity on the X-axis" "Standard Deviation" "WALKING" 26 -0.9801
"Gravity on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 26 -0.9627
"Gravity on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 26 -0.962
"Gravity on the Y-axis" "Mean" "LAYING" 26 0.803
"Gravity on the Y-axis" "Mean" "SITTING" 26 0.2231
"Gravity on the Y-axis" "Mean" "STANDING" 26 -0.1403
"Gravity on the Y-axis" "Mean" "WALKING" 26 -0.1339
"Gravity on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 26 -0.0799
"Gravity on the Y-axis" "Mean" "WALKING_UPSTAIRS" 26 -0.2462
"Gravity on the Y-axis" "Standard Deviation" "LAYING" 26 -0.9879
"Gravity on the Y-axis" "Standard Deviation" "SITTING" 26 -0.9493
"Gravity on the Y-axis" "Standard Deviation" "STANDING" 26 -0.967
"Gravity on the Y-axis" "Standard Deviation" "WALKING" 26 -0.969
"Gravity on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 26 -0.9354
"Gravity on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 26 -0.9379
"Gravity on the Z-axis" "Mean" "LAYING" 26 0.6145
"Gravity on the Z-axis" "Mean" "SITTING" 26 0.3144
"Gravity on the Z-axis" "Mean" "STANDING" 26 0.0884
"Gravity on the Z-axis" "Mean" "WALKING" 26 0.1087
"Gravity on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 26 0.1539
"Gravity on the Z-axis" "Mean" "WALKING_UPSTAIRS" 26 -0.002
"Gravity on the Z-axis" "Standard Deviation" "LAYING" 26 -0.9841
"Gravity on the Z-axis" "Standard Deviation" "SITTING" 26 -0.9446
"Gravity on the Z-axis" "Standard Deviation" "STANDING" 26 -0.9642
"Gravity on the Z-axis" "Standard Deviation" "WALKING" 26 -0.9662
"Gravity on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 26 -0.9331
"Gravity on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 26 -0.9296
"Jerk of the Body Magnitude" "Mean" "LAYING" 26 -0.9904
"Jerk of the Body Magnitude" "Mean" "SITTING" 26 -0.9922
"Jerk of the Body Magnitude" "Mean" "STANDING" 26 -0.986
"Jerk of the Body Magnitude" "Mean" "WALKING" 26 -0.429
"Jerk of the Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 26 -0.2983
"Jerk of the Body Magnitude" "Mean" "WALKING_UPSTAIRS" 26 -0.5053
"Jerk of the Body Magnitude" "Standard Deviation" "LAYING" 26 -0.9891
"Jerk of the Body Magnitude" "Standard Deviation" "SITTING" 26 -0.9919
"Jerk of the Body Magnitude" "Standard Deviation" "STANDING" 26 -0.9828
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING" 26 -0.4412
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 26 -0.283
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 26 -0.515
"Jerk of the Body on the X-axis" "Mean" "LAYING" 26 -0.3343
"Jerk of the Body on the X-axis" "Mean" "SITTING" 26 -0.3372
"Jerk of the Body on the X-axis" "Mean" "STANDING" 26 -0.3385
"Jerk of the Body on the X-axis" "Mean" "WALKING" 26 -0.1328
"Jerk of the Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 26 -0.063
"Jerk of the Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 26 -0.1088
"Jerk of the Body on the X-axis" "Standard Deviation" "LAYING" 26 -0.9908
"Jerk of the Body on the X-axis" "Standard Deviation" "SITTING" 26 -0.9938
"Jerk of the Body on the X-axis" "Standard Deviation" "STANDING" 26 -0.9867
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING" 26 -0.3657
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 26 -0.1433
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 26 -0.3829
"Jerk of the Body on the Y-axis" "Mean" "LAYING" 26 -0.3381
"Jerk of the Body on the Y-axis" "Mean" "SITTING" 26 -0.3397
"Jerk of the Body on the Y-axis" "Mean" "STANDING" 26 -0.3363
"Jerk of the Body on the Y-axis" "Mean" "WALKING" 26 -0.1082
"Jerk of the Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 26 -0.07
"Jerk of the Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 26 -0.152
"Jerk of the Body on the Y-axis" "Standard Deviation" "LAYING" 26 -0.9882
"Jerk of the Body on the Y-axis" "Standard Deviation" "SITTING" 26 -0.989
"Jerk of the Body on the Y-axis" "Standard Deviation" "STANDING" 26 -0.981
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING" 26 -0.3736
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 26 -0.2317
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 26 -0.515
"Jerk of the Body on the Z-axis" "Mean" "LAYING" 26 -0.3549
"Jerk of the Body on the Z-axis" "Mean" "SITTING" 26 -0.3482
"Jerk of the Body on the Z-axis" "Mean" "STANDING" 26 -0.3467
"Jerk of the Body on the Z-axis" "Mean" "WALKING" 26 -0.1514
"Jerk of the Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 26 -0.141
"Jerk of the Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 26 -0.237
"Jerk of the Body on the Z-axis" "Standard Deviation" "LAYING" 26 -0.9907
"Jerk of the Body on the Z-axis" "Standard Deviation" "SITTING" 26 -0.9909
"Jerk of the Body on the Z-axis" "Standard Deviation" "STANDING" 26 -0.9867
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING" 26 -0.4265
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 26 -0.3783
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 26 -0.65
"Body Magnitude" "Mean" "LAYING" 27 -0.9776
"Body Magnitude" "Mean" "SITTING" 27 -0.9743
"Body Magnitude" "Mean" "STANDING" 27 -0.9725
"Body Magnitude" "Mean" "WALKING" 27 -0.3705
"Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 27 -0.0665
"Body Magnitude" "Mean" "WALKING_UPSTAIRS" 27 -0.3621
"Body Magnitude" "Standard Deviation" "LAYING" 27 -0.9757
"Body Magnitude" "Standard Deviation" "SITTING" 27 -0.9704
"Body Magnitude" "Standard Deviation" "STANDING" 27 -0.9662
"Body Magnitude" "Standard Deviation" "WALKING" 27 -0.4968
"Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 27 -0.164
"Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 27 -0.4684
"Body on the X-axis" "Mean" "LAYING" 27 -0.4283
"Body on the X-axis" "Mean" "SITTING" 27 -0.4348
"Body on the X-axis" "Mean" "STANDING" 27 -0.4269
"Body on the X-axis" "Mean" "WALKING" 27 -0.1539
"Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 27 -0.019
"Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 27 -0.1976
"Body on the X-axis" "Standard Deviation" "LAYING" 27 -0.9836
"Body on the X-axis" "Standard Deviation" "SITTING" 27 -0.9887
"Body on the X-axis" "Standard Deviation" "STANDING" 27 -0.9812
"Body on the X-axis" "Standard Deviation" "WALKING" 27 -0.4907
"Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 27 -0.0981
"Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 27 -0.4214
"Body on the Y-axis" "Mean" "LAYING" 27 -0.5209
"Body on the Y-axis" "Mean" "SITTING" 27 -0.5134
"Body on the Y-axis" "Mean" "STANDING" 27 -0.5073
"Body on the Y-axis" "Mean" "WALKING" 27 -0.1812
"Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 27 -0.1237
"Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 27 -0.2154
"Body on the Y-axis" "Standard Deviation" "LAYING" 27 -0.9838
"Body on the Y-axis" "Standard Deviation" "SITTING" 27 -0.9765
"Body on the Y-axis" "Standard Deviation" "STANDING" 27 -0.9685
"Body on the Y-axis" "Standard Deviation" "WALKING" 27 -0.379
"Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 27 -0.3246
"Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 27 -0.3376
"Body on the Z-axis" "Mean" "LAYING" 27 -0.4889
"Body on the Z-axis" "Mean" "SITTING" 27 -0.4934
"Body on the Z-axis" "Mean" "STANDING" 27 -0.4978
"Body on the Z-axis" "Mean" "WALKING" 27 -0.1563
"Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 27 -0.0867
"Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 27 -0.2007
"Body on the Z-axis" "Standard Deviation" "LAYING" 27 -0.9829
"Body on the Z-axis" "Standard Deviation" "SITTING" 27 -0.9706
"Body on the Z-axis" "Standard Deviation" "STANDING" 27 -0.9714
"Body on the Z-axis" "Standard Deviation" "WALKING" 27 -0.2977
"Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 27 -0.2922
"Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 27 -0.1954
"Gravity Magnitude" "Mean" "LAYING" 27 -0.9821
"Gravity Magnitude" "Mean" "SITTING" 27 -0.9795
"Gravity Magnitude" "Mean" "STANDING" 27 -0.9728
"Gravity Magnitude" "Mean" "WALKING" 27 -0.2389
"Gravity Magnitude" "Mean" "WALKING_DOWNSTAIRS" 27 0.1081
"Gravity Magnitude" "Mean" "WALKING_UPSTAIRS" 27 -0.1606
"Gravity Magnitude" "Standard Deviation" "LAYING" 27 -0.9789
"Gravity Magnitude" "Standard Deviation" "SITTING" 27 -0.9695
"Gravity Magnitude" "Standard Deviation" "STANDING" 27 -0.9664
"Gravity Magnitude" "Standard Deviation" "WALKING" 27 -0.4074
"Gravity Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 27 0.1212
"Gravity Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 27 -0.3799
"Gravity on the X-axis" "Mean" "LAYING" 27 -0.5304
"Gravity on the X-axis" "Mean" "SITTING" 27 0.8395
"Gravity on the X-axis" "Mean" "STANDING" 27 0.9654
"Gravity on the X-axis" "Mean" "WALKING" 27 0.9448
"Gravity on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 27 0.9314
"Gravity on the X-axis" "Mean" "WALKING_UPSTAIRS" 27 0.868
"Gravity on the X-axis" "Standard Deviation" "LAYING" 27 -0.9712
"Gravity on the X-axis" "Standard Deviation" "SITTING" 27 -0.9824
"Gravity on the X-axis" "Standard Deviation" "STANDING" 27 -0.994
"Gravity on the X-axis" "Standard Deviation" "WALKING" 27 -0.9799
"Gravity on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 27 -0.947
"Gravity on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 27 -0.9564
"Gravity on the Y-axis" "Mean" "LAYING" 27 0.5679
"Gravity on the Y-axis" "Mean" "SITTING" 27 0.2129
"Gravity on the Y-axis" "Mean" "STANDING" 27 -0.1885
"Gravity on the Y-axis" "Mean" "WALKING" 27 -0.1875
"Gravity on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 27 -0.1669
"Gravity on the Y-axis" "Mean" "WALKING_UPSTAIRS" 27 -0.2293
"Gravity on the Y-axis" "Standard Deviation" "LAYING" 27 -0.9937
"Gravity on the Y-axis" "Standard Deviation" "SITTING" 27 -0.9826
"Gravity on the Y-axis" "Standard Deviation" "STANDING" 27 -0.9796
"Gravity on the Y-axis" "Standard Deviation" "WALKING" 27 -0.9738
"Gravity on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 27 -0.935
"Gravity on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 27 -0.9477
"Gravity on the Z-axis" "Mean" "LAYING" 27 0.8454
"Gravity on the Z-axis" "Mean" "SITTING" 27 0.2764
"Gravity on the Z-axis" "Mean" "STANDING" 27 -0.0056
"Gravity on the Z-axis" "Mean" "WALKING" 27 -0.1262
"Gravity on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 27 -0.14
"Gravity on the Z-axis" "Mean" "WALKING_UPSTAIRS" 27 -0.2946
"Gravity on the Z-axis" "Standard Deviation" "LAYING" 27 -0.9891
"Gravity on the Z-axis" "Standard Deviation" "SITTING" 27 -0.9673
"Gravity on the Z-axis" "Standard Deviation" "STANDING" 27 -0.9682
"Gravity on the Z-axis" "Standard Deviation" "WALKING" 27 -0.9566
"Gravity on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 27 -0.9209
"Gravity on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 27 -0.9267
"Jerk of the Body Magnitude" "Mean" "LAYING" 27 -0.9911
"Jerk of the Body Magnitude" "Mean" "SITTING" 27 -0.9912
"Jerk of the Body Magnitude" "Mean" "STANDING" 27 -0.9871
"Jerk of the Body Magnitude" "Mean" "WALKING" 27 -0.4191
"Jerk of the Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 27 -0.2532
"Jerk of the Body Magnitude" "Mean" "WALKING_UPSTAIRS" 27 -0.5897
"Jerk of the Body Magnitude" "Standard Deviation" "LAYING" 27 -0.9909
"Jerk of the Body Magnitude" "Standard Deviation" "SITTING" 27 -0.9905
"Jerk of the Body Magnitude" "Standard Deviation" "STANDING" 27 -0.9861
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING" 27 -0.451
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 27 -0.2802
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 27 -0.6035
"Jerk of the Body on the X-axis" "Mean" "LAYING" 27 -0.3371
"Jerk of the Body on the X-axis" "Mean" "SITTING" 27 -0.336
"Jerk of the Body on the X-axis" "Mean" "STANDING" 27 -0.3372
"Jerk of the Body on the X-axis" "Mean" "WALKING" 27 -0.1186
"Jerk of the Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 27 -6e-04
"Jerk of the Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 27 -0.1745
"Jerk of the Body on the X-axis" "Standard Deviation" "LAYING" 27 -0.9892
"Jerk of the Body on the X-axis" "Standard Deviation" "SITTING" 27 -0.9919
"Jerk of the Body on the X-axis" "Standard Deviation" "STANDING" 27 -0.9863
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING" 27 -0.3954
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 27 -0.1832
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 27 -0.5476
"Jerk of the Body on the Y-axis" "Mean" "LAYING" 27 -0.3363
"Jerk of the Body on the Y-axis" "Mean" "SITTING" 27 -0.3401
"Jerk of the Body on the Y-axis" "Mean" "STANDING" 27 -0.3351
"Jerk of the Body on the Y-axis" "Mean" "WALKING" 27 -0.0803
"Jerk of the Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 27 -0.0731
"Jerk of the Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 27 -0.1691
"Jerk of the Body on the Y-axis" "Standard Deviation" "LAYING" 27 -0.9881
"Jerk of the Body on the Y-axis" "Standard Deviation" "SITTING" 27 -0.9878
"Jerk of the Body on the Y-axis" "Standard Deviation" "STANDING" 27 -0.9814
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING" 27 -0.2679
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 27 -0.2537
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 27 -0.5294
"Jerk of the Body on the Z-axis" "Mean" "LAYING" 27 -0.351
"Jerk of the Body on the Z-axis" "Mean" "SITTING" 27 -0.3479
"Jerk of the Body on the Z-axis" "Mean" "STANDING" 27 -0.346
"Jerk of the Body on the Z-axis" "Mean" "WALKING" 27 -0.1561
"Jerk of the Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 27 -0.1385
"Jerk of the Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 27 -0.2216
"Jerk of the Body on the Z-axis" "Standard Deviation" "LAYING" 27 -0.991
"Jerk of the Body on the Z-axis" "Standard Deviation" "SITTING" 27 -0.99
"Jerk of the Body on the Z-axis" "Standard Deviation" "STANDING" 27 -0.9882
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING" 27 -0.4152
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 27 -0.3971
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 27 -0.6559
"Body Magnitude" "Mean" "LAYING" 28 -0.9501
"Body Magnitude" "Mean" "SITTING" 28 -0.9563
"Body Magnitude" "Mean" "STANDING" 28 -0.9146
"Body Magnitude" "Mean" "WALKING" 28 -0.3396
"Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 28 4e-04
"Body Magnitude" "Mean" "WALKING_UPSTAIRS" 28 -0.2995
"Body Magnitude" "Standard Deviation" "LAYING" 28 -0.9432
"Body Magnitude" "Standard Deviation" "SITTING" 28 -0.9512
"Body Magnitude" "Standard Deviation" "STANDING" 28 -0.8992
"Body Magnitude" "Standard Deviation" "WALKING" 28 -0.4704
"Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 28 -0.1315
"Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 28 -0.3879
"Body on the X-axis" "Mean" "LAYING" 28 -0.4155
"Body on the X-axis" "Mean" "SITTING" 28 -0.4276
"Body on the X-axis" "Mean" "STANDING" 28 -0.4001
"Body on the X-axis" "Mean" "WALKING" 28 -0.1199
"Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 28 0.0529
"Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 28 -0.1343
"Body on the X-axis" "Standard Deviation" "LAYING" 28 -0.9624
"Body on the X-axis" "Standard Deviation" "SITTING" 28 -0.9824
